z min,min distance,max distance,k strongest,topic_filtered,radar_frameid,dataset,input_points_topic,scan_registered_latest_topic,scan_registered_keyframe_topic,odom_latest_topic,odom_keyframe_topic,use raw pointcloud,submap keyframes,resolution r,resample factor f,min. sensor distance [m],min. sensor rot. [deg],use keyframe,use initial guess,radar reversed,disable registration,soft velocity constraint,compensate,cost type,todom_est_topic,gt_topic,est_output_dir,gt_output_dir,sequence,job nr,nr_frames,Filtered points avg,Filtered points dev [σ],Filtered points count,Surface points avg,Surface points dev [σ],Surface points count,Registration avg,Registration dev [σ],Registration count,Filtering avg,Filtering dev [σ],Filtering count,Trans.err. [%],Rot.err. [deg/100m],ATE [m],RPE [m],RPE-dev [m],RPE [deg],RPE-dev [deg],bias-x [m],bias-y [m],bias-theta [deg]
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_675/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_675/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 675, 7665, 11680.645755, 131366.675606, 7667, 444.986435, 9007.755653, 7667, 51.993342, 573.839555, 7667, 14.309088, 13.635120, 7667,1.571,0.453,41.523,0.049,0.041,0.057,0.057,-0.022,0.0,0.002
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1478/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1478/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1478, 8538, 7962.631265, 11309.550568, 8540, 288.653279, 4714.445241, 8540, 22.303461, 74.704275, 8540, 7.684433, 0.952423, 8540,1.348,0.4,25.654,0.048,0.037,0.062,0.058,-0.017,-0.002,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1362/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1362/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1362, 7509, 21782.907868, 2999920.077519, 7511, 501.854214, 16157.190702, 7511, 52.658308, 350.385852, 7511, 30.872152, 40.347002, 7511,1.31,0.387,18.863,0.061,0.049,0.056,0.055,-0.018,-0.01,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_23/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_23/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 23, 8617, 18454.842441, 1366825.195966, 8619, 565.434041, 17667.047135, 8619, 54.110942, 554.468391, 8619, 30.104889, 66.520912, 8619,1.344,0.398,20.354,0.054,0.049,0.054,0.052,-0.018,-0.009,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_330/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_330/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 330, 8865, 21644.981392, 3250227.139724, 8867, 367.126537, 9156.674188, 8867, 40.290563, 324.103555, 8867, 39.287337, 127.034819, 8867,1.314,0.395,8.708,0.07,0.062,0.059,0.058,-0.015,-0.008,0.0
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_846/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_846/gt/, 2019-01-16-11-53-11-radar-oxford-10k, 846, 7466, 21689.169255, 3427638.762997, 7468, 425.600562, 11435.894949, 7468, 39.692415, 290.202767, 7468, 38.514804, 131.291088, 7468,1.408,0.405,11.965,0.066,0.063,0.06,0.06,-0.016,-0.01,0.001
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1406/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1406/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1406, 8538, 7962.631265, 11309.550568, 8540, 312.271663, 5157.291305, 8540, 19.060064, 51.337554, 8540, 7.628613, 0.864902, 8540,1.406,0.429,31.22,0.046,0.036,0.061,0.057,-0.018,-0.002,0.002
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_491/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_491/gt/, 2019-01-18-14-14-42-radar-oxford-10k, 491, 7402, 18602.734198, 1532755.954471, 7404, 525.005402, 16560.737950, 7404, 60.775689, 798.664284, 7404, 29.305111, 64.480629, 7404,1.407,0.421,27.201,0.054,0.044,0.055,0.055,-0.02,0.001,0.002
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_55/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_55/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 55, 8617, 4786.527439, 4098.189379, 8619, 152.569092, 1642.098574, 8619, 10.585502, 25.069070, 8619, 6.575479, 2.878507, 8619,1.644,0.441,37.474,0.079,0.095,0.081,0.084,-0.016,-0.009,0.001
 40, 2.5, 130, 40, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_34/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_34/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 34, 8617, 15149.043509, 527636.161815, 8619, 410.417102, 10833.098448, 8619, 36.128851, 306.764538, 8619, 21.255804, 29.334290, 8619,1.32,0.395,12.618,0.059,0.051,0.056,0.055,-0.014,-0.009,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1404/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1404/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1404, 8538, 21800.999883, 3114584.551874, 8540, 727.333841, 25691.213023, 8540, 53.155728, 281.878052, 8540, 30.941564, 41.706189, 8540,1.519,0.432,25.706,0.043,0.034,0.054,0.052,-0.019,-0.001,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_665/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_665/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 665, 7665, 18512.919917, 1635900.984326, 7667, 797.661536, 26279.648192, 7667, 107.545948, 1894.585622, 7667, 29.766240, 64.677178, 7667,1.63,0.503,55.031,0.048,0.045,0.057,0.056,-0.02,0.0,0.003
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 3.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1314/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1314/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1314, 7509, 21782.907868, 2999920.077519, 7511, 397.166955, 10597.272086, 7511, 34.222121, 124.458442, 7511, 30.729745, 39.334543, 7511,1.296,0.401,13.044,0.071,0.063,0.06,0.059,-0.017,-0.01,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_215/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_215/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 215, 8865, 18495.170182, 1575110.188812, 8867, 636.589264, 19387.801071, 8867, 60.260817, 726.503661, 8867, 30.528984, 64.019870, 8867,1.488,0.441,35.422,0.051,0.049,0.054,0.052,-0.019,-0.009,0.002
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_477/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_477/gt/, 2019-01-18-14-14-42-radar-oxford-10k, 477, 7402, 11714.623042, 120979.957713, 7404, 446.801189, 9225.810555, 7404, 52.263019, 586.708206, 7404, 14.257482, 14.397097, 7404,1.545,0.451,40.161,0.05,0.04,0.055,0.056,-0.022,0.0,0.002
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_224/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_224/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 224, 8865, 7946.889929, 12732.604327, 8867, 285.128679, 4788.489926, 8867, 22.546166, 124.079855, 8867, 9.427469, 6.456200, 8867,1.332,0.422,20.017,0.057,0.052,0.06,0.058,-0.015,-0.009,0.001
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_69/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_69/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 69, 8617, 11649.830143, 129282.944579, 8619, 553.303980, 10073.744700, 8619, 70.382912, 892.292152, 8619, 14.743941, 13.328595, 8619,1.396,0.444,42.947,0.045,0.038,0.054,0.052,-0.017,-0.009,0.003
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 3.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_390/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_390/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 390, 8865, 21644.981392, 3250227.139724, 8867, 392.855645, 10313.446625, 8867, 51.948962, 548.976518, 8867, 39.511079, 139.497629, 8867,1.301,0.378,9.993,0.067,0.06,0.057,0.057,-0.015,-0.008,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1385/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1385/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1385, 7509, 18630.096259, 1396037.115618, 7511, 332.687791, 7179.564488, 7511, 44.394004, 346.248850, 7511, 29.614962, 61.718129, 7511,1.321,0.373,9.709,0.072,0.056,0.062,0.06,-0.019,-0.01,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_60/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_60/gt/, 2019-01-10-12-32-52-radar-oxford-10k, 60, 8617, 21564.770043, 2854299.148651, 8619, 392.419886, 11980.853397, 8619, 35.550927, 200.552782, 8619, 38.840298, 123.364330, 8619,1.245,0.393,7.591,0.071,0.068,0.058,0.058,-0.011,-0.008,0.0
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_551/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_551/gt/, 2019-01-18-14-14-42-radar-oxford-10k, 551, 7402, 18602.734198, 1532755.954471, 7404, 574.424905, 18075.117943, 7404, 82.010764, 1492.772124, 7404, 29.584056, 68.465520, 7404,1.476,0.423,30.567,0.052,0.042,0.053,0.054,-0.022,0.001,0.002
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_476/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_476/gt/, 2019-01-18-14-14-42-radar-oxford-10k, 476, 7402, 7963.048487, 12851.905672, 7404, 339.637223, 5543.374876, 7404, 39.517168, 350.520073, 7404, 10.436220, 7.276956, 7404,1.504,0.443,41.415,0.05,0.04,0.059,0.058,-0.022,0.0,0.003
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_305/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_305/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 305, 8865, 18495.170182, 1575110.188812, 8867, 446.151009, 12467.507928, 8867, 49.037616, 499.731975, 8867, 29.936789, 68.608842, 8867,1.242,0.406,16.835,0.061,0.059,0.056,0.056,-0.014,-0.008,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1302/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1302/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1302, 7509, 21782.907868, 2999920.077519, 7511, 461.223273, 14004.525705, 7511, 40.184708, 192.210918, 7511, 30.719655, 40.142740, 7511,1.267,0.404,24.063,0.064,0.051,0.058,0.056,-0.016,-0.01,0.002
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1425/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1425/gt/, 2019-01-17-13-26-39-radar-oxford-10k, 1425, 8538, 11719.574707, 106320.720063, 8540, 325.010187, 6291.606102, 8540, 27.796020, 156.583272, 8540, 14.436471, 12.275086, 8540,1.251,0.427,11.694,0.057,0.051,0.062,0.06,-0.013,-0.001,0.001
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 3.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_649/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_649/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 649, 7665, 4788.990740, 4935.464503, 7667, 155.509456, 1663.844537, 7667, 11.474190, 29.272593, 7667, 7.218646, 3.558781, 7667,1.373,0.459,23.381,0.071,0.058,0.081,0.082,-0.015,0.001,0.001
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_788/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_788/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 788, 7665, 7958.861093, 14576.084396, 7667, 195.496022, 2550.309721, 7667, 22.771137, 105.179510, 7667, 9.687824, 6.426979, 7667,1.337,0.397,12.579,0.067,0.053,0.071,0.076,-0.019,0.001,0.001
 40, 2.5, 130, 20, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1274/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1274/gt/, 2019-01-16-13-09-37-radar-oxford-10k, 1274, 7509, 7964.250965, 11993.522291, 7511, 308.636001, 5196.052034, 7511, 24.157334, 84.847480, 7511, 7.556090, 0.702657, 7511,1.406,0.409,29.278,0.054,0.039,0.062,0.056,-0.021,-0.01,0.002
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 2.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_246/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_246/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 246, 8865, 21644.981392, 3250227.139724, 8867, 457.497914, 13888.179622, 8867, 40.448734, 322.119208, 8867, 39.022910, 123.866693, 8867,1.289,0.419,18.793,0.065,0.064,0.056,0.057,-0.011,-0.008,0.001
 40, 2.5, 130, 50, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_617/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_617/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 617, 7665, 18512.919917, 1635900.984326, 7667, 573.455198, 17535.966527, 7667, 53.794193, 633.854468, 7667, 29.346663, 65.348227, 7667,1.661,0.503,47.886,0.052,0.045,0.056,0.058,-0.022,0.001,0.003
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 3.5, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_721/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_721/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 721, 7665, 4788.990740, 4935.464503, 7667, 148.310682, 1494.734571, 7667, 13.035599, 43.040357, 7667, 6.969870, 3.801233, 7667,1.401,0.432,10.248,0.072,0.061,0.082,0.088,-0.018,0.001,0.0
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 3.25, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_715/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_715/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 715, 7665, 4788.990740, 4935.464503, 7667, 155.505152, 1664.067894, 7667, 14.865075, 58.854760, 7667, 6.895294, 3.876521, 7667,1.363,0.42,17.637,0.07,0.058,0.081,0.081,-0.017,0.001,0.001
 40, 2.5, 130, 60, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 3, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_222/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_222/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 222, 8865, 21644.981392, 3250227.139724, 8867, 646.049622, 22670.837055, 8867, 60.143519, 762.998452, 8867, 39.414860, 119.238818, 8867,1.547,0.455,27.631,0.054,0.051,0.053,0.052,-0.017,-0.009,0.001
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 2, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_291/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_291/gt/, 2019-01-10-11-46-21-radar-oxford-10k, 291, 8865, 11655.373407, 143019.132813, 8867, 371.734521, 7836.373640, 8867, 39.439396, 354.024990, 8867, 14.416854, 13.303650, 8867,1.315,0.411,27.094,0.054,0.049,0.056,0.055,-0.016,-0.009,0.001
 40, 2.5, 130, 30, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 5, 1, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_729/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_729/gt/, 2019-01-18-14-46-59-radar-oxford-10k, 729, 7665, 11680.645755, 131366.675606, 7667, 551.248467, 11806.529760, 7667, 86.657460, 1341.022817, 7667, 14.709170, 14.563018, 7667,1.602,0.486,53.447,0.047,0.043,0.057,0.056,-0.021,0.0,0.003
 40, 2.5, 130, 12, /Navtech/Filtered, sensor_est, oxford, /Navtech/Filtered, radar_registered, radar_registered_keyframe, radar_odom, radar_odom_keyframe, false, 4, 1.75, 1, 1.5, 5, true, true, false, false, false, true," ""P2P""", , , /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1075/est/, /home/daniel/rosbag/oxford-eval-sequences/eval/high_kstrong_lowres_2021-07-19_01:13/job_1075/gt/, 2019-01-18-15-20-12-radar-oxford-10k, 1075, 8281, 4794.731619, 3230.005842, 8283, 216.647109, 3012.930762, 8283, 20.828679, 126.974034, 8283, 6.869616, 3.439695, 8283,2.104,0.433,25.376,0.056,0.06,0.069,0.079,-0.022,0.001,0.002
